timestamp,response_time,defense_type,period,effectiveness,description
692.5799999999999,1100.5422009557383,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.64,672.5307822979604,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.6999999999999,851.67757891788,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.76,814.2326132952196,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.8199999999999,837.8478265454133,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.88,695.1453616039529,queue_management,attack_no_defense,0.75,Active queue management with prioritization
692.9399999999999,734.6004517527242,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.0,1003.0193582032005,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.06,647.8745064049746,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.12,698.0657134514502,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.18,826.3115814675532,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.24,1226.9107864933703,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.3,742.3905473611245,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.36,823.377507139318,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.42,780.569082440657,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.48,747.8955482500487,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.54,363.78426974417476,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.6,821.0262596210717,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.66,1115.3407103797638,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.72,730.6313700052691,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.78,729.1685154859739,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.8399999999999,1081.6659023362245,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.9,1021.0757773081334,queue_management,attack_no_defense,0.75,Active queue management with prioritization
693.9599999999999,778.6677436964519,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.02,629.9606804089524,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.0799999999999,764.4477296416654,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.14,890.5124057406024,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.1999999999999,699.0941237160688,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.26,551.1120573309654,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.3199999999999,1068.4016620547802,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.38,830.8818197792158,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.4399999999999,668.1653180430276,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.5,935.6713648579575,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.56,804.6817189023196,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.62,995.4313094925551,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.68,656.1470467948081,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.74,762.9894668450048,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.8,751.2274132205062,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.86,858.8451763957881,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.92,742.0809264555492,queue_management,attack_no_defense,0.75,Active queue management with prioritization
694.98,559.4244102579928,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.04,806.8816418359975,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.1,736.2715212941728,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.16,867.448866126781,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.22,676.3489046746218,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.28,585.2898000780772,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.3399999999999,680.8550432520221,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.4,855.7954689806639,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.4599999999999,793.222135873955,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.52,639.1613027690978,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.5799999999999,744.1197461810069,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.64,1068.3926910569278,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.6999999999999,708.2709797829204,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.76,1137.1420152360847,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.8199999999999,822.660896298859,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.88,477.99235638724923,queue_management,attack_no_defense,0.75,Active queue management with prioritization
695.9399999999999,996.5044504490653,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.0,512.0138390151837,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.06,638.3993449840409,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.12,930.4263011419855,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.18,964.1579244725217,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.24,909.1705780863731,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.3,836.607506488961,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.36,900.4053292771944,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.42,603.1080539850324,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.48,820.941579494348,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.54,762.6256133290757,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.6,871.9003381260538,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.66,586.6103236944616,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.72,1016.5591872549795,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.78,830.7863440097364,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.8399999999999,1106.2594327452562,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.9,729.0055228523207,queue_management,attack_no_defense,0.75,Active queue management with prioritization
696.9599999999999,873.3936368078801,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.02,995.8628739611008,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.0799999999999,974.9179515674293,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.14,1001.937405762294,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.1999999999999,859.6825132336429,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.26,801.0629536343399,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.3199999999999,807.5786635164395,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.38,789.0888681749141,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.4399999999999,573.5074372470613,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.5,963.4177676503881,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.56,1045.2113593096474,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.62,786.665501128709,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.68,812.2986624204095,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.74,624.4607281814269,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.8,1003.8033678713564,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.86,948.3365224122344,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.92,976.8103498211545,queue_management,attack_no_defense,0.75,Active queue management with prioritization
697.98,711.8385168788747,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.04,871.3615928452328,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.1,708.2267003826059,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.16,1027.2942998874112,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.22,694.4328691394747,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.28,856.7251740289634,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.3399999999999,804.2693607233958,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.4,903.5347328578401,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.4599999999999,1033.282514410008,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.52,895.8381291667488,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.5799999999999,705.2225327177633,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.64,714.2431580728529,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.6999999999999,804.3214810606244,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.76,687.736255658892,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.8199999999999,594.618390207484,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.88,1103.9507950035263,queue_management,attack_no_defense,0.75,Active queue management with prioritization
698.9399999999999,999.749304389712,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.0,543.067206131376,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.06,769.9508610445927,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.12,931.5241749939208,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.18,922.1301224608274,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.24,547.5294993931244,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.3,627.9193649509183,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.36,765.7075413582928,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.42,564.9343420407666,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.48,702.7514265830417,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.54,815.5689437091437,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.6,995.7081708712109,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.66,839.9211650512756,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.72,1108.915138145063,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.78,708.0525530115066,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.8399999999999,980.9973034832868,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.9,694.3903168746293,queue_management,attack_no_defense,0.75,Active queue management with prioritization
699.9599999999999,819.9366858436484,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.02,939.5507709239487,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.0799999999999,807.669158908824,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.14,625.504536956668,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.1999999999999,937.5065961505882,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.26,683.7629729960167,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.3199999999999,846.7374680563875,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.38,437.9488507470806,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.4399999999999,809.6173741169118,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.5,599.0995709484152,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.56,856.6782080197565,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.62,609.7403871518784,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.68,755.5599743700695,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.74,752.0322646644478,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.8,799.6536916775696,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.86,803.6830188744538,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.92,981.7264556179309,queue_management,attack_no_defense,0.75,Active queue management with prioritization
700.98,758.0980233698377,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.04,736.6673807878678,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.1,899.6344608782479,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.16,869.590763139828,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.22,775.6562982293821,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.28,803.414999466094,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.3399999999999,848.7471571959892,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.4,726.085192472522,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.4599999999999,898.766266287631,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.52,873.1729447567657,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.5799999999999,640.4530976941928,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.64,736.7567012357163,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.6999999999999,812.7756649906148,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.76,832.6381141880195,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.8199999999999,673.6942878939166,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.88,1124.528395692807,queue_management,attack_no_defense,0.75,Active queue management with prioritization
701.9399999999999,593.6164087797617,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.0,636.914970387449,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.06,776.7492307095733,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.12,632.8554902264168,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.18,833.7485867974028,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.24,809.5921365402207,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.3,877.1322145560549,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.36,735.1230982628542,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.42,880.697577784208,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.48,873.6315594200407,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.54,892.144320020758,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.6,704.593483952483,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.66,1041.9226224679549,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.72,709.7303511516797,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.78,605.5765442405965,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.8399999999999,870.0010393193339,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.9,852.7148644045167,queue_management,attack_no_defense,0.75,Active queue management with prioritization
702.9599999999999,1166.891707546132,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.02,1095.6802258221053,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.0799999999999,581.600927495454,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.14,817.9278214407672,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.1999999999999,615.6729105868626,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.26,792.7169519236193,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.3199999999999,797.2772549524069,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.38,774.5207363680934,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.4399999999999,768.2486070864006,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.5,482.61265251437993,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.56,869.3000653738798,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.62,966.8319664561355,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.68,900.5350112846439,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.74,583.3978338181647,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.8,710.1578720320352,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.86,611.5881646308987,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.92,673.3607950054603,queue_management,attack_no_defense,0.75,Active queue management with prioritization
703.98,807.5392737569916,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.04,748.9011283396272,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.1,1021.5920910263236,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.16,419.8615024556077,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.22,978.6116025358415,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.28,838.6208581741191,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.3399999999999,647.533760622113,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.4,1087.429889140294,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.4599999999999,1096.051184787394,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.52,677.5889708770233,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.5799999999999,729.2763558412645,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.64,741.6766704223517,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.6999999999999,636.3291748293381,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.76,914.6594881690257,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.8199999999999,956.7527667390572,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.88,767.7314069869043,queue_management,attack_no_defense,0.75,Active queue management with prioritization
704.9399999999999,756.1035199724153,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.0,877.6071293528232,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.06,671.2142496074948,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.12,832.4505490059,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.18,938.4627085992195,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.24,845.2007739658678,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.3,759.0819009637889,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.36,1170.1786306592073,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.42,999.7416995037484,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.48,757.6970722638565,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.54,863.2629443506642,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.6,663.9896130607506,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.66,885.2350591156749,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.72,991.2514636799662,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.78,658.1985195322682,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.8399999999999,832.7562095986425,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.9,1130.1809914673127,queue_management,attack_no_defense,0.75,Active queue management with prioritization
705.9599999999999,613.0211982199024,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.02,969.1500028687524,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.0799999999999,1117.5679667010368,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.14,1145.0988967776648,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.1999999999999,747.9904146897263,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.26,896.2612419669238,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.3199999999999,729.2102694061142,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.38,639.7615300348258,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.4399999999999,886.6909734351077,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.5,806.2699059426716,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.56,619.601223878765,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.62,1123.5505469177945,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.68,676.5671611322621,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.74,870.3549583339542,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.8,678.5382979745916,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.86,514.3113417703189,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.92,531.3006226151374,queue_management,attack_no_defense,0.75,Active queue management with prioritization
706.98,861.4328691056323,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.04,609.5702471184677,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.1,710.7967911171166,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.16,821.9058805261342,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.22,1007.2920225265345,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.28,862.582948652743,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.3399999999999,663.8283587807723,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.4,679.1936132842795,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.4599999999999,868.611683200215,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.52,653.2031495476045,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.5799999999999,739.7327528411463,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.64,540.7419338538566,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.6999999999999,598.1041884818676,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.76,1061.3432485100495,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.8199999999999,695.822082740946,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.88,771.7758434406959,queue_management,attack_no_defense,0.75,Active queue management with prioritization
707.9399999999999,1042.2323065911605,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.0,973.7094954834295,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.06,714.3173682487076,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.12,859.4220247096125,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.18,786.5388812285871,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.24,1015.3720063545118,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.3,621.3816334421695,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.36,1103.763556765294,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.42,669.8860830950406,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.48,573.854437265045,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.54,840.9971778686967,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.6,823.4313590365172,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.66,772.7159819686738,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.72,1080.3888464356219,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.78,692.6403089110638,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.8399999999999,1032.5546177683932,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.9,793.3960491922788,queue_management,attack_no_defense,0.75,Active queue management with prioritization
708.9599999999999,596.9341494841888,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.02,746.9028662394203,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.0799999999999,1010.8431258453385,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.14,1034.1516666378361,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.1999999999999,798.0253539253887,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.26,854.1513436289321,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.3199999999999,759.9590644695136,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.38,692.7718835173944,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.4399999999999,887.5362982709585,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.5,1032.938647130505,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.56,829.7767356592072,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.62,752.1161370660858,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.68,517.1474744526148,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.74,733.4867067743322,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.8,745.7694329685162,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.86,808.5728078032033,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.92,1053.9667433170857,queue_management,attack_no_defense,0.75,Active queue management with prioritization
709.98,803.9404352839853,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.04,832.5263619217199,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.1,715.2902833830914,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.16,925.2520071186948,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.22,907.0703544420707,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.28,934.5985983166826,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.3399999999999,841.351865151297,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.4,784.1054941580202,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.4599999999999,685.3807573027862,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.52,562.4160057938336,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.5799999999999,867.7818328065267,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.64,556.5585774490055,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.6999999999999,552.3669698861365,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.76,793.6849300275313,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.8199999999999,714.525982264261,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.88,688.8110694573242,queue_management,attack_no_defense,0.75,Active queue management with prioritization
710.9399999999999,539.1805326390481,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.0,539.8977479858695,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.06,985.6455442872458,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.12,968.0879348106419,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.18,982.4402931806453,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.24,354.4804256358408,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.3,766.4921805074889,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.36,675.5190802207683,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.42,739.0498970496441,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.48,867.9453216733722,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.54,654.5310567593026,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.6,688.7251799001373,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.66,1096.519595232369,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.72,698.3654929060884,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.78,988.7269391179824,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.8399999999999,888.0142448219309,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.9,594.2684159200668,queue_management,attack_no_defense,0.75,Active queue management with prioritization
711.9599999999999,714.6495048450298,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.02,932.1936580736615,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.0799999999999,982.5137948908779,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.14,733.7765273141615,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.1999999999999,867.4990331851877,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.26,661.8336009993981,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.3199999999999,855.2029935540468,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.38,811.2208967379702,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.4399999999999,858.1026319125621,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.5,1056.3826813267988,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.56,806.7444762404433,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.62,754.7931440307852,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.68,641.3053458925108,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.74,679.7258759924091,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.8,1145.5032796116345,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.86,895.9432298209767,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.92,722.8945319518111,queue_management,attack_no_defense,0.75,Active queue management with prioritization
712.98,777.5222035464401,queue_management,attack_no_defense,0.75,Active queue management with prioritization
